"","ccode1","country_name","year","init","init_autoc","init_democ","democracynosuff","suffrage","autocracy","polity","wcivillibs","nuclear"
"5325",434,"Benin",2005,0,0,0,0,1,0,6,0.919,0
"5326",434,"Benin",2006,0,0,0,0,1,0,7,0.919,0
"5327",434,"Benin",2007,0,0,0,0,1,0,7,0.919,0
"5328",435,"Mauritania",1960,0,0,0,0,0,1,-4,0.29,0
"5329",435,"Mauritania",1961,0,0,0,0,0,1,-4,0.254,0
"5330",435,"Mauritania",1962,1,1,0,0,0,1,-7,0.307,0
"5331",435,"Mauritania",1963,0,0,0,0,0,1,-7,0.307,0
"5332",435,"Mauritania",1964,0,0,0,0,0,1,-7,0.307,0
"5333",435,"Mauritania",1965,0,0,0,0,0,1,-7,0.307,0
"5334",435,"Mauritania",1966,0,0,0,0,0,1,-7,0.307,0
"5335",435,"Mauritania",1967,0,0,0,0,0,1,-7,0.307,0
"5336",435,"Mauritania",1968,0,0,0,0,0,1,-7,0.307,0
"5337",435,"Mauritania",1969,0,0,0,0,0,1,-7,0.307,0
"5338",435,"Mauritania",1970,0,0,0,0,0,1,-7,0.307,0
"5339",435,"Mauritania",1971,0,0,0,0,0,1,-7,0.307,0
"5340",435,"Mauritania",1972,0,0,0,0,0,1,-7,0.307,0
"5341",435,"Mauritania",1973,0,0,0,0,0,1,-7,0.307,0
"5342",435,"Mauritania",1974,0,0,0,0,0,1,-7,0.307,0
"5343",435,"Mauritania",1975,0,0,0,0,0,1,-7,0.307,0
"5344",435,"Mauritania",1976,0,0,0,0,0,1,-7,0.307,0
"5345",435,"Mauritania",1977,0,0,0,0,0,1,-7,0.307,0
"5346",435,"Mauritania",1978,0,0,0,0,0,1,-7,0.318,0
"5347",435,"Mauritania",1979,0,0,0,0,0,1,-7,0.322,0
"5348",435,"Mauritania",1980,0,0,0,0,0,1,-7,0.322,0
"5349",435,"Mauritania",1981,0,0,0,0,0,1,-7,0.322,0
"5350",435,"Mauritania",1982,0,0,0,0,0,1,-7,0.322,0
"5351",435,"Mauritania",1983,0,0,0,0,0,1,-7,0.322,0
"5352",435,"Mauritania",1984,0,0,0,0,0,1,-7,0.322,0
"5353",435,"Mauritania",1985,0,0,0,0,0,1,-7,0.388,0
"5354",435,"Mauritania",1986,0,0,0,0,0,1,-7,0.388,0
"5355",435,"Mauritania",1987,0,0,0,0,0,1,-7,0.388,0
"5356",435,"Mauritania",1988,0,0,0,0,0,1,-7,0.388,0
"5357",435,"Mauritania",1989,1,1,0,0,0,1,-7,0.388,0
"5358",435,"Mauritania",1990,0,0,0,0,0,1,-7,0.41,0
"5359",435,"Mauritania",1991,0,0,0,0,0,1,-6,0.41,0
"5360",435,"Mauritania",1992,0,0,0,0,0,1,-6,0.591,0
"5361",435,"Mauritania",1993,0,0,0,0,0,1,-6,0.591,0
"5362",435,"Mauritania",1994,0,0,0,0,0,1,-6,0.591,0
"5363",435,"Mauritania",1995,0,0,0,0,0,1,-6,0.591,0
"5364",435,"Mauritania",1996,0,0,0,0,0,1,-6,0.629,0
"5365",435,"Mauritania",1997,0,0,0,0,0,1,-6,0.629,0
"5366",435,"Mauritania",1998,0,0,0,0,0,1,-6,0.629,0
"5367",435,"Mauritania",1999,0,0,0,0,0,1,-6,0.629,0
"5368",435,"Mauritania",2000,0,0,0,0,0,1,-6,0.629,0
"5369",435,"Mauritania",2001,0,0,0,0,0,1,-6,0.629,0
"5370",435,"Mauritania",2002,0,0,0,0,0,1,-6,0.629,0
"5371",435,"Mauritania",2003,0,0,0,0,0,1,-6,0.629,0
"5372",435,"Mauritania",2004,0,0,0,0,0,1,-6,0.629,0
"5373",435,"Mauritania",2005,0,0,0,0,0,1,-5,0.629,0
"5374",435,"Mauritania",2006,0,0,0,0,0,1,-3,0.695,0
"5375",435,"Mauritania",2007,0,0,0,0,1,1,4,0.67,0
"5376",436,"Niger",1960,0,0,0,0,0,1,-7,0.389,0
"5377",436,"Niger",1961,0,0,0,0,0,1,-7,0.389,0
"5378",436,"Niger",1962,0,0,0,0,0,1,-7,0.389,0
"5379",436,"Niger",1963,0,0,0,0,0,1,-7,0.389,0
"5380",436,"Niger",1964,0,0,0,0,0,1,-7,0.389,0
"5381",436,"Niger",1965,0,0,0,0,0,1,-7,0.389,0
"5382",436,"Niger",1966,0,0,0,0,0,1,-7,0.389,0
"5383",436,"Niger",1967,0,0,0,0,0,1,-7,0.389,0
"5384",436,"Niger",1968,0,0,0,0,0,1,-7,0.389,0
"5385",436,"Niger",1969,0,0,0,0,0,1,-7,0.389,0
"5386",436,"Niger",1970,0,0,0,0,0,1,-7,0.399,0
"5387",436,"Niger",1971,0,0,0,0,0,1,-7,0.399,0
"5388",436,"Niger",1972,0,0,0,0,0,1,-7,0.399,0
"5389",436,"Niger",1973,0,0,0,0,0,1,-7,0.399,0
"5390",436,"Niger",1974,0,0,0,0,0,1,-7,0.449,0
"5391",436,"Niger",1975,0,0,0,0,0,1,-7,0.422,0
"5392",436,"Niger",1976,0,0,0,0,0,1,-7,0.422,0
"5393",436,"Niger",1977,0,0,0,0,0,1,-7,0.422,0
"5394",436,"Niger",1978,0,0,0,0,0,1,-7,0.422,0
"5395",436,"Niger",1979,0,0,0,0,0,1,-7,0.422,0
"5396",436,"Niger",1980,0,0,0,0,0,1,-7,0.461,0
"5397",436,"Niger",1981,0,0,0,0,0,1,-7,0.461,0
"5398",436,"Niger",1982,0,0,0,0,0,1,-7,0.461,0
"5399",436,"Niger",1983,0,0,0,0,0,1,-7,0.461,0
"5400",436,"Niger",1984,0,0,0,0,0,1,-7,0.461,0
"5401",436,"Niger",1985,0,0,0,0,0,1,-7,0.461,0
"5402",436,"Niger",1986,0,0,0,0,0,1,-7,0.461,0
"5403",436,"Niger",1987,0,0,0,0,0,1,-7,0.461,0
"5404",436,"Niger",1988,0,0,0,0,0,1,-7,0.442,0
"5405",436,"Niger",1989,0,0,0,0,0,1,-7,0.494,0
"5406",436,"Niger",1990,0,0,0,0,0,1,-7,0.663,0
"5407",436,"Niger",1992,0,0,0,0,1,0,8,0.659,0
"5408",436,"Niger",1993,1,0,1,0,1,0,8,0.659,0
"5409",436,"Niger",1994,0,0,0,0,1,0,8,0.659,0
"5410",436,"Niger",1995,0,0,0,0,1,0,8,0.659,0
"5411",436,"Niger",1996,0,0,0,0,0,1,-6,0.659,0
"5412",436,"Niger",1997,0,0,0,0,0,1,-6,0.613,0
"5413",436,"Niger",1998,0,0,0,0,0,1,-6,0.613,0
"5414",436,"Niger",1999,0,0,0,0,1,1,5,0.613,0
"5415",436,"Niger",2000,1,0,1,0,1,1,5,0.712,0
"5416",436,"Niger",2001,0,0,0,0,1,1,5,0.712,0
"5417",436,"Niger",2002,0,0,0,0,1,1,5,0.712,0
"5418",436,"Niger",2003,0,0,0,0,1,1,5,0.712,0
"5419",436,"Niger",2004,0,0,0,0,1,0,6,0.712,0
"5420",436,"Niger",2005,0,0,0,0,1,0,6,0.712,0
"5421",436,"Niger",2006,0,0,0,0,1,0,6,0.712,0
"5422",436,"Niger",2007,0,0,0,0,1,0,6,0.712,0
"5423",437,"",1960,0,0,0,0,0,1,-9,NA,0
"5424",437,"",1961,0,0,0,0,0,1,-9,NA,0
"5425",437,"",1962,0,0,0,0,0,1,-9,NA,0
"5426",437,"",1963,0,0,0,0,0,1,-9,NA,0
"5427",437,"",1964,0,0,0,0,0,1,-9,NA,0
"5428",437,"",1965,0,0,0,0,0,1,-9,NA,0
"5429",437,"",1966,0,0,0,0,0,1,-9,NA,0
"5430",437,"",1967,0,0,0,0,0,1,-9,NA,0
"5431",437,"",1968,0,0,0,0,0,1,-9,NA,0
"5432",437,"",1969,0,0,0,0,0,1,-9,NA,0
"5433",437,"",1970,0,0,0,0,0,1,-9,NA,0
"5434",437,"",1971,0,0,0,0,0,1,-9,NA,0
"5435",437,"",1972,0,0,0,0,0,1,-9,NA,0
"5436",437,"",1973,0,0,0,0,0,1,-9,NA,0
"5437",437,"",1974,0,0,0,0,0,1,-9,NA,0
"5438",437,"",1975,0,0,0,0,0,1,-9,NA,0
"5439",437,"",1976,0,0,0,0,0,1,-9,NA,0
"5440",437,"",1977,0,0,0,0,0,1,-9,NA,0
"5441",437,"",1978,0,0,0,0,0,1,-9,NA,0
"5442",437,"",1979,0,0,0,0,0,1,-9,NA,0
"5443",437,"",1980,0,0,0,0,0,1,-9,NA,0
"5444",437,"",1981,0,0,0,0,0,1,-9,NA,0
"5445",437,"",1982,0,0,0,0,0,1,-9,NA,0
"5446",437,"",1983,0,0,0,0,0,1,-9,NA,0
"5447",437,"",1984,0,0,0,0,0,1,-9,NA,0
"5448",437,"",1985,0,0,0,0,0,1,-9,NA,0
"5449",437,"",1986,0,0,0,0,0,1,-9,NA,0
"5450",437,"",1987,0,0,0,0,0,1,-9,NA,0
"5451",437,"",1988,0,0,0,0,0,1,-9,NA,0
"5452",437,"",1989,0,0,0,0,0,1,-9,NA,0
"5453",437,"",1990,0,0,0,0,0,1,-7,NA,0
"5454",437,"",1991,0,0,0,0,0,1,-7,NA,0
"5455",437,"",1992,0,0,0,0,0,1,-7,NA,0
"5456",437,"",1993,0,0,0,0,0,1,-7,NA,0
"5457",437,"",1994,0,0,0,0,0,1,-6,NA,0
"5458",437,"",1995,0,0,0,0,0,1,-6,NA,0
"5459",437,"",1996,0,0,0,0,0,1,-6,NA,0
"5460",437,"",1997,0,0,0,0,0,1,-6,NA,0
"5461",437,"",1998,0,0,0,0,0,1,-6,NA,0
"5462",437,"",2000,0,0,0,0,1,1,4,NA,0
"5463",437,"",2001,0,0,0,0,1,1,4,NA,0
"5464",438,"",1958,0,0,0,0,0,1,-9,NA,0
"5465",438,"",1959,0,0,0,0,0,1,-9,NA,0
"5466",438,"",1960,0,0,0,0,0,1,-9,NA,0
"5467",438,"",1961,0,0,0,0,0,1,-9,NA,0
"5468",438,"",1962,0,0,0,0,0,1,-9,NA,0
"5469",438,"",1963,0,0,0,0,0,1,-9,NA,0
"5470",438,"",1964,0,0,0,0,0,1,-9,NA,0
"5471",438,"",1965,0,0,0,0,0,1,-9,NA,0
"5472",438,"",1966,2,2,0,0,0,1,-9,NA,0
"5473",438,"",1967,1,1,0,0,0,1,-9,NA,0
"5474",438,"",1968,0,0,0,0,0,1,-9,NA,0
"5475",438,"",1969,0,0,0,0,0,1,-9,NA,0
"5476",438,"",1970,0,0,0,0,0,1,-9,NA,0
"5477",438,"",1971,0,0,0,0,0,1,-9,NA,0
"5478",438,"",1972,0,0,0,0,0,1,-9,NA,0
"5479",438,"",1973,0,0,0,0,0,1,-9,NA,0
"5480",438,"",1974,0,0,0,0,0,1,-9,NA,0
"5481",438,"",1975,0,0,0,0,0,1,-9,NA,0
"5482",438,"",1976,0,0,0,0,0,1,-9,NA,0
"5483",438,"",1977,0,0,0,0,0,1,-9,NA,0
"5484",438,"",1978,0,0,0,0,0,1,-9,NA,0
"5485",438,"",1979,0,0,0,0,0,1,-9,NA,0
"5486",438,"",1980,0,0,0,0,0,1,-9,NA,0
"5487",438,"",1981,0,0,0,0,0,1,-9,NA,0
"5488",438,"",1982,0,0,0,0,0,1,-9,NA,0
"5489",438,"",1983,0,0,0,0,0,1,-9,NA,0
"5490",438,"",1984,0,0,0,0,0,1,-7,NA,0
"5491",438,"",1985,0,0,0,0,0,1,-7,NA,0
"5492",438,"",1986,0,0,0,0,0,1,-7,NA,0
"5493",438,"",1987,0,0,0,0,0,1,-7,NA,0
"5494",438,"",1988,0,0,0,0,0,1,-7,NA,0
"5495",438,"",1989,0,0,0,0,0,1,-7,NA,0
"5496",438,"",1990,0,0,0,0,0,1,-7,NA,0
"5497",438,"",1991,0,0,0,0,0,1,-5,NA,0
"5498",438,"",1992,0,0,0,0,0,1,-5,NA,0
"5499",438,"",1993,0,0,0,0,0,1,-5,NA,0
"5500",438,"",1994,0,0,0,0,0,1,-5,NA,0
"5501",438,"",1995,0,0,0,0,0,1,-1,NA,0
"5502",438,"",1996,1,1,0,0,0,1,-1,NA,0
"5503",438,"",1997,1,0,0,0,0,1,-1,NA,0
"5504",438,"",1998,0,0,0,0,0,1,-1,NA,0
"5505",438,"",1999,1,1,0,0,0,1,-1,NA,0
"5506",438,"",2000,0,0,0,0,0,1,-1,NA,0
"5507",438,"",2001,1,0,0,0,0,1,-1,NA,0
"5508",438,"",2002,0,0,0,0,0,1,-1,NA,0
"5509",438,"",2003,0,0,0,0,0,1,-1,NA,0
"5510",438,"",2004,0,0,0,0,0,1,-1,NA,0
"5511",438,"",2005,0,0,0,0,0,1,-1,NA,0
"5512",438,"",2006,0,0,0,0,0,1,-1,NA,0
"5513",438,"",2007,0,0,0,0,0,1,-1,NA,0
"5514",439,"Burkina Faso",1960,0,0,0,0,0,1,-7,0.685,0
"5515",439,"Burkina Faso",1961,0,0,0,0,0,1,-7,0.685,0
"5516",439,"Burkina Faso",1962,0,0,0,0,0,1,-7,0.685,0
"5517",439,"Burkina Faso",1963,0,0,0,0,0,1,-7,0.685,0
"5518",439,"Burkina Faso",1964,0,0,0,0,0,1,-7,0.685,0
"5519",439,"Burkina Faso",1965,0,0,0,0,0,1,-7,0.685,0
"5520",439,"Burkina Faso",1966,0,0,0,0,0,1,-7,0.685,0
"5521",439,"Burkina Faso",1967,0,0,0,0,0,1,-7,0.685,0
"5522",439,"Burkina Faso",1968,0,0,0,0,0,1,-7,0.685,0
"5523",439,"Burkina Faso",1969,0,0,0,0,0,1,-6,0.685,0
"5524",439,"Burkina Faso",1970,0,0,0,0,0,1,-4,0.685,0
"5525",439,"Burkina Faso",1971,0,0,0,0,0,1,-4,0.685,0
"5526",439,"Burkina Faso",1972,0,0,0,0,0,1,-4,0.685,0
"5527",439,"Burkina Faso",1973,0,0,0,0,0,1,-4,0.685,0
"5528",439,"Burkina Faso",1974,0,0,0,0,0,1,-4,0.685,0
"5529",439,"Burkina Faso",1975,0,0,0,0,0,1,-4,0.685,0
"5530",439,"Burkina Faso",1976,0,0,0,0,0,1,-4,0.685,0
"5531",439,"Burkina Faso",1978,0,0,0,0,1,1,5,0.685,0
"5532",439,"Burkina Faso",1979,0,0,0,0,1,1,5,0.685,0
"5533",439,"Burkina Faso",1980,0,0,0,0,0,1,-7,0.684,0
"5534",439,"Burkina Faso",1981,0,0,0,0,0,1,-7,0.691,0
"5535",439,"Burkina Faso",1982,0,0,0,0,0,1,-7,0.691,0
"5536",439,"Burkina Faso",1983,0,0,0,0,0,1,-7,0.734,0
"5537",439,"Burkina Faso",1984,0,0,0,0,0,1,-7,0.734,0
"5538",439,"Burkina Faso",1985,0,0,0,0,0,1,-7,0.761,0
"5539",439,"Burkina Faso",1986,0,0,0,0,0,1,-7,0.761,0
"5540",439,"Burkina Faso",1987,0,0,0,0,0,1,-7,0.761,0
"5541",439,"Burkina Faso",1988,0,0,0,0,0,1,-7,0.765,0
"5542",439,"Burkina Faso",1989,0,0,0,0,0,1,-7,0.765,0
"5543",439,"Burkina Faso",1990,0,0,0,0,0,1,-7,0.759,0
"5544",439,"Burkina Faso",1991,0,0,0,0,0,1,-5,0.814,0
"5545",439,"Burkina Faso",1992,0,0,0,0,0,1,-5,0.834,0
"5546",439,"Burkina Faso",1993,0,0,0,0,0,1,-5,0.834,0
"5547",439,"Burkina Faso",1994,0,0,0,0,0,1,-5,0.834,0
"5548",439,"Burkina Faso",1995,0,0,0,0,0,1,-5,0.834,0
"5549",439,"Burkina Faso",1996,0,0,0,0,0,1,-5,0.834,0
"5550",439,"Burkina Faso",1997,0,0,0,0,0,1,-4,0.834,0
"5551",439,"Burkina Faso",1998,0,0,0,0,0,1,-4,0.834,0
"5552",439,"Burkina Faso",1999,0,0,0,0,0,1,-4,0.834,0
"5553",439,"Burkina Faso",2000,0,0,0,0,0,1,-3,0.834,0
"5554",439,"Burkina Faso",2001,0,0,0,0,0,1,0,0.834,0
"5555",439,"Burkina Faso",2002,0,0,0,0,0,1,0,0.834,0
"5556",439,"Burkina Faso",2003,0,0,0,0,0,1,0,0.834,0
"5557",439,"Burkina Faso",2004,0,0,0,0,0,1,0,0.834,0
"5558",439,"Burkina Faso",2005,0,0,0,0,0,1,0,0.834,0
"5559",439,"Burkina Faso",2006,0,0,0,0,0,1,0,0.818,0
"5560",439,"Burkina Faso",2007,0,0,0,0,0,1,0,0.815,0
"5561",450,"Liberia",1920,0,0,0,0,0,1,-6,0.189,0
"5562",450,"Liberia",1921,0,0,0,0,0,1,-6,0.189,0
"5563",450,"Liberia",1922,0,0,0,0,0,1,-6,0.189,0
"5564",450,"Liberia",1923,0,0,0,0,0,1,-6,0.189,0
"5565",450,"Liberia",1924,0,0,0,0,0,1,-6,0.189,0
"5566",450,"Liberia",1925,0,0,0,0,0,1,-6,0.189,0
"5567",450,"Liberia",1926,0,0,0,0,0,1,-6,0.189,0
"5568",450,"Liberia",1927,0,0,0,0,0,1,-6,0.189,0
"5569",450,"Liberia",1928,0,0,0,0,0,1,-6,0.189,0
"5570",450,"Liberia",1929,0,0,0,0,0,1,-6,0.189,0
"5571",450,"Liberia",1930,0,0,0,0,0,1,-6,0.189,0
"5572",450,"Liberia",1931,0,0,0,0,0,1,-6,0.224,0
"5573",450,"Liberia",1932,0,0,0,0,0,1,-6,0.224,0
"5574",450,"Liberia",1933,0,0,0,0,0,1,-6,0.224,0
"5575",450,"Liberia",1934,0,0,0,0,0,1,-6,0.224,0
"5576",450,"Liberia",1935,0,0,0,0,0,1,-6,0.224,0
"5577",450,"Liberia",1936,0,0,0,0,0,1,-6,0.224,0
"5578",450,"Liberia",1937,0,0,0,0,0,1,-6,0.224,0
"5579",450,"Liberia",1938,0,0,0,0,0,1,-6,0.224,0
"5580",450,"Liberia",1939,0,0,0,0,0,1,-6,0.224,0
"5581",450,"Liberia",1940,0,0,0,0,0,1,-6,0.225,0
"5582",450,"Liberia",1941,0,0,0,0,0,1,-6,0.225,0
"5583",450,"Liberia",1942,0,0,0,0,0,1,-6,0.225,0
"5584",450,"Liberia",1943,0,0,0,0,0,1,-6,0.225,0
"5585",450,"Liberia",1944,2,2,0,0,0,1,-6,0.225,0
"5586",450,"Liberia",1945,0,0,0,0,0,1,-6,0.225,0
"5587",450,"Liberia",1946,0,0,0,0,0,1,-6,0.225,0
"5588",450,"Liberia",1947,0,0,0,0,0,1,-6,0.225,0
"5589",450,"Liberia",1948,0,0,0,0,0,1,-6,0.281,0
"5590",450,"Liberia",1949,0,0,0,0,0,1,-6,0.281,0
"5591",450,"Liberia",1950,0,0,0,0,0,1,-6,0.281,0
"5592",450,"Liberia",1951,0,0,0,0,0,1,-6,0.281,0
"5593",450,"Liberia",1952,0,0,0,0,0,1,-6,0.281,0
"5594",450,"Liberia",1953,0,0,0,0,0,1,-6,0.281,0
"5595",450,"Liberia",1954,0,0,0,0,0,1,-6,0.281,0
"5596",450,"Liberia",1955,0,0,0,0,0,1,-6,0.281,0
"5597",450,"Liberia",1956,0,0,0,0,0,1,-6,0.281,0
"5598",450,"Liberia",1957,0,0,0,0,0,1,-6,0.281,0
"5599",450,"Liberia",1958,0,0,0,0,0,1,-6,0.281,0
"5600",450,"Liberia",1959,0,0,0,0,0,1,-6,0.281,0
"5601",450,"Liberia",1960,0,0,0,0,0,1,-6,0.281,0
"5602",450,"Liberia",1961,0,0,0,0,0,1,-6,0.281,0
"5603",450,"Liberia",1962,0,0,0,0,0,1,-6,0.281,0
"5604",450,"Liberia",1963,0,0,0,0,0,1,-6,0.281,0
"5605",450,"Liberia",1964,0,0,0,0,0,1,-6,0.281,0
"5606",450,"Liberia",1965,0,0,0,0,0,1,-6,0.281,0
"5607",450,"Liberia",1966,0,0,0,0,0,1,-6,0.281,0
"5608",450,"Liberia",1967,0,0,0,0,0,1,-6,0.281,0
"5609",450,"Liberia",1968,0,0,0,0,0,1,-6,0.281,0
"5610",450,"Liberia",1969,0,0,0,0,0,1,-6,0.281,0
"5611",450,"Liberia",1970,0,0,0,0,0,1,-6,0.243,0
"5612",450,"Liberia",1971,0,0,0,0,0,1,-6,0.333,0
"5613",450,"Liberia",1972,0,0,0,0,0,1,-6,0.333,0
"5614",450,"Liberia",1973,0,0,0,0,0,1,-6,0.333,0
"5615",450,"Liberia",1974,0,0,0,0,0,1,-6,0.333,0
"5616",450,"Liberia",1975,0,0,0,0,0,1,-6,0.333,0
"5617",450,"Liberia",1976,0,0,0,0,0,1,-6,0.333,0
"5618",450,"Liberia",1977,0,0,0,0,0,1,-6,0.333,0
"5619",450,"Liberia",1978,0,0,0,0,0,1,-6,0.333,0
"5620",450,"Liberia",1979,0,0,0,0,0,1,-6,0.333,0
"5621",450,"Liberia",1980,0,0,0,0,0,1,-7,0.389,0
"5622",450,"Liberia",1981,0,0,0,0,0,1,-7,0.389,0
"5623",450,"Liberia",1982,0,0,0,0,0,1,-7,0.389,0
"5624",450,"Liberia",1983,0,0,0,0,0,1,-7,0.389,0
"5625",450,"Liberia",1984,0,0,0,0,0,1,-6,0.389,0
"5626",450,"Liberia",1985,0,0,0,0,0,1,-6,0.389,0
"5627",450,"Liberia",1986,0,0,0,0,0,1,-6,0.389,0
"5628",450,"Liberia",1987,0,0,0,0,0,1,-6,0.389,0
"5629",450,"Liberia",1988,0,0,0,0,0,1,-6,0.389,0
"5630",450,"Liberia",1989,0,0,0,0,0,1,-6,0.389,0
"5631",450,"Liberia",1997,0,0,0,0,0,1,0,0.306,0
"5632",450,"Liberia",1998,0,0,0,0,0,1,0,0.306,0
"5633",450,"Liberia",1999,0,0,0,0,0,1,0,0.306,0
"5634",450,"Liberia",2000,1,1,0,0,0,1,0,0.282,0
"5635",450,"Liberia",2001,0,0,0,0,0,1,0,0.282,0
"5636",450,"Liberia",2002,1,1,0,0,0,1,0,0.282,0
"5637",450,"Liberia",2006,0,0,0,0,1,0,6,0.842,0
"5638",450,"Liberia",2007,0,0,0,0,1,0,6,0.842,0
"5639",451,"Sierra Leone",1961,0,0,0,0,1,0,6,0.165,0
"5640",451,"Sierra Leone",1962,0,0,0,0,1,0,6,0.173,0
"5641",451,"Sierra Leone",1963,0,0,0,0,1,0,6,0.173,0
"5642",451,"Sierra Leone",1964,0,0,0,0,1,0,6,0.173,0
"5643",451,"Sierra Leone",1965,0,0,0,0,1,0,6,0.173,0
"5644",451,"Sierra Leone",1966,0,0,0,0,1,0,6,0.173,0
"5645",451,"Sierra Leone",1967,0,0,0,0,0,1,-7,0.173,0
"5646",451,"Sierra Leone",1968,0,0,0,0,1,1,1,0.173,0
"5647",451,"Sierra Leone",1969,0,0,0,0,1,1,1,0.173,0
"5648",451,"Sierra Leone",1970,0,0,0,0,1,1,1,0.173,0
"5649",451,"Sierra Leone",1971,0,0,0,0,0,1,-6,0.25,0
"5650",451,"Sierra Leone",1972,0,0,0,0,0,1,-6,0.18,0
"5651",451,"Sierra Leone",1973,0,0,0,0,0,1,-6,0.18,0
"5652",451,"Sierra Leone",1974,0,0,0,0,0,1,-6,0.18,0
"5653",451,"Sierra Leone",1975,0,0,0,0,0,1,-6,0.18,0
"5654",451,"Sierra Leone",1976,0,0,0,0,0,1,-6,0.18,0
"5655",451,"Sierra Leone",1977,0,0,0,0,0,1,-6,0.18,0
"5656",451,"Sierra Leone",1978,0,0,0,0,0,1,-7,0.18,0
"5657",451,"Sierra Leone",1979,0,0,0,0,0,1,-7,0.18,0
"5658",451,"Sierra Leone",1980,0,0,0,0,0,1,-7,0.18,0
"5659",451,"Sierra Leone",1981,0,0,0,0,0,1,-7,0.18,0
"5660",451,"Sierra Leone",1982,0,0,0,0,0,1,-7,0.18,0
"5661",451,"Sierra Leone",1983,0,0,0,0,0,1,-7,0.18,0
"5662",451,"Sierra Leone",1984,0,0,0,0,0,1,-7,0.18,0
"5663",451,"Sierra Leone",1985,0,0,0,0,0,1,-7,0.18,0
"5664",451,"Sierra Leone",1986,0,0,0,0,0,1,-7,0.18,0
"5665",451,"Sierra Leone",1987,0,0,0,0,0,1,-7,0.18,0
"5666",451,"Sierra Leone",1988,0,0,0,0,0,1,-7,0.18,0
"5667",451,"Sierra Leone",1989,0,0,0,0,0,1,-7,0.18,0
"5668",451,"Sierra Leone",1990,0,0,0,0,0,1,-7,0.18,0
"5669",451,"Sierra Leone",1991,1,0,0,0,0,1,-6,0.102,0
"5670",451,"Sierra Leone",1992,0,0,0,0,0,1,-7,0.094,0
"5671",451,"Sierra Leone",1993,0,0,0,0,0,1,-7,0.094,0
"5672",451,"Sierra Leone",1994,0,0,0,0,0,1,-7,0.094,0
"5673",451,"Sierra Leone",1995,0,0,0,0,0,1,-7,0.094,0
"5674",451,"Sierra Leone",1996,0,0,0,0,1,1,4,0.083,0
"5675",451,"Sierra Leone",2002,0,0,0,0,1,1,5,0.524,0
"5676",451,"Sierra Leone",2003,0,0,0,0,1,1,5,0.524,0
"5677",451,"Sierra Leone",2004,0,0,0,0,1,1,5,0.524,0
"5678",451,"Sierra Leone",2005,0,0,0,0,1,1,5,0.524,0
"5679",451,"Sierra Leone",2006,0,0,0,0,1,1,5,0.486,0
"5680",451,"Sierra Leone",2007,0,0,0,0,1,0,7,0.563,0
"5681",452,"Ghana",1960,0,0,0,0,0,1,-8,0.595,0
"5682",452,"Ghana",1961,0,0,0,0,0,1,-8,0.579,0
"5683",452,"Ghana",1962,1,1,0,0,0,1,-9,0.579,0
"5684",452,"Ghana",1963,0,0,0,0,0,1,-9,0.579,0
"5685",452,"Ghana",1964,0,0,0,0,0,1,-9,0.579,0
"5686",452,"Ghana",1965,1,1,0,0,0,1,-9,0.579,0
"5687",452,"Ghana",1966,0,0,0,0,0,1,-7,0.46,0
"5688",452,"Ghana",1967,0,0,0,0,0,1,-7,0.5,0
"5689",452,"Ghana",1968,1,0,0,0,0,1,-7,0.5,0
"5690",452,"Ghana",1970,0,0,0,0,1,1,3,0.648,0
"5691",452,"Ghana",1971,0,0,0,0,1,1,3,0.648,0
"5692",452,"Ghana",1972,0,0,0,0,0,1,-7,0.505,0
"5693",452,"Ghana",1973,0,0,0,0,0,1,-7,0.505,0
"5694",452,"Ghana",1974,0,0,0,0,0,1,-7,0.505,0
"5695",452,"Ghana",1975,0,0,0,0,0,1,-7,0.505,0
"5696",452,"Ghana",1976,0,0,0,0,0,1,-7,0.505,0
"5697",452,"Ghana",1977,0,0,0,0,0,1,-7,0.505,0
"5698",452,"Ghana",1979,0,0,0,0,1,0,6,0.581,0
"5699",452,"Ghana",1980,0,0,0,0,1,0,6,0.637,0
"5700",452,"Ghana",1981,0,0,0,0,0,1,-7,0.614,0
"5701",452,"Ghana",1982,1,1,0,0,0,1,-7,0.381,0
"5702",452,"Ghana",1983,0,0,0,0,0,1,-7,0.381,0
"5703",452,"Ghana",1984,0,0,0,0,0,1,-7,0.381,0
"5704",452,"Ghana",1985,0,0,0,0,0,1,-7,0.381,0
"5705",452,"Ghana",1986,0,0,0,0,0,1,-7,0.422,0
"5706",452,"Ghana",1987,0,0,0,0,0,1,-7,0.422,0
"5707",452,"Ghana",1988,0,0,0,0,0,1,-7,0.414,0
"5708",452,"Ghana",1989,0,0,0,0,0,1,-7,0.414,0
"5709",452,"Ghana",1990,0,0,0,0,0,1,-7,0.485,0
"5710",452,"Ghana",1992,0,0,0,0,0,1,-1,0.485,0
"5711",452,"Ghana",1993,1,1,0,0,0,1,-1,0.729,0
"5712",452,"Ghana",1994,0,0,0,0,0,1,-1,0.787,0
"5713",452,"Ghana",1995,0,0,0,0,0,1,-1,0.787,0
"5714",452,"Ghana",1996,0,0,0,0,1,1,2,0.811,0
"5715",452,"Ghana",1997,1,0,0,0,1,1,2,0.8,0
"5716",452,"Ghana",1998,0,0,0,0,1,1,2,0.8,0
"5717",452,"Ghana",1999,0,0,0,0,1,1,2,0.8,0
"5718",452,"Ghana",2000,0,0,0,0,1,1,2,0.848,0
